Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
SOFI,"SoFi Technologies, Inc.",18.21,+1.03,+6.00%,147.525M,65.154M,20.129B,42.35,+167.19%
NVDA,NVIDIA Corporation,157.99,+0.24,+0.15%,192.57M,249.8M,3.853T,50.80,+26.91%
NU,Nu Holdings Ltd.,13.72,+0.47,+3.55%,117.113M,61.205M,66.191B,31.18,+7.20%
LCID,"Lucid Group, Inc.",2.1100,-0.0100,-0.47%,103.097M,127.438M,6.436B,--,-19.70%
HOOD,"Robinhood Markets, Inc.",93.63,+10.60,+12.77%,96.113M,42.274M,82.621B,53.50,+264.33%
F,Ford Motor Company,10.85,+0.05,+0.46%,88.105M,116.429M,43.146B,8.68,-15.36%
PLTR,Palantir Technologies Inc.,136.32,+5.58,+4.27%,96.605M,99.718M,321.703B,568.00,+405.18%
AAPL,Apple Inc.,205.17,+4.09,+2.03%,90.651M,62.515M,3.064T,32.01,-7.23%
JOBY,"Joby Aviation, Inc.",10.55,+1.11,+11.76%,67.091M,19.378M,8.878B,--,+93.84%
TSLA,"Tesla, Inc.",317.66,-6.13,-1.89%,72.795M,123.22M,1.023T,181.52,+54.21%
BBD,Banco Bradesco S.A.,3.0900,+0.0600,+1.98%,62.6M,41.858M,29.926B,10.30,+37.73%
SOUN,"SoundHound AI, Inc.",10.73,+0.90,+9.16%,63.668M,29.932M,4.311B,--,+152.70%
INTC,Intel Corporation,22.40,-0.29,-1.28%,76.453M,91.331M,97.709B,--,-26.43%
HPE,Hewlett Packard Enterprise Company,20.45,+2.04,+11.08%,57.871M,19.744M,26.835B,19.66,-13.00%
GOOGL,Alphabet Inc.,176.23,-2.30,-1.29%,63.009M,42.316M,2.137T,19.67,-2.44%
QS,QuantumScape Corporation,6.72,+0.10,+1.51%,49.866M,18.733M,3.756B,--,+35.93%
SMCI,"Super Micro Computer, Inc.",49.01,+1.43,+3.01%,48.98M,48.258M,29.25B,26.64,-41.43%
RIOT,"Riot Platforms, Inc.",11.30,+0.75,+7.11%,48.727M,34.036M,4.037B,--,+6.03%
ABEV,Ambev S.A.,2.4100,+0.0500,+2.12%,46.693M,32.919M,38.199B,15.06,+15.69%
RGTI,"Rigetti Computing, Inc.",11.86,+0.79,+7.14%,47.499M,48.03M,3.828B,--,"+1,008.11%"
BTG,B2Gold Corp.,3.6100,+0.0800,+2.27%,45.777M,53.061M,4.783B,--,+31.23%
